user_id,discovered,passed,started_attempt,viewed,correct,wrong,num_days
19700,7,4,1,14,1,0,1
19701,1,1,0,1,0,0,1
19702,2,2,0,2,0,0,1
19703,57,51,16,171,15,20,3
19704,6,6,0,7,0,0,2
19705,23,17,2,49,2,0,2
19707,4,4,1,5,1,0,2
19708,55,54,21,73,20,18,2
19709,7,5,1,9,0,0,2
19710,17,16,4,18,4,4,1
19711,1,1,0,1,0,0,1
19714,10,10,2,10,2,0,1
19716,1,1,0,1,0,0,1
19717,6,6,4,6,2,2,1
19718,10,10,2,10,2,0,1
19719,12,12,4,12,4,2,1
19720,21,20,7,31,6,13,3
19722,38,38,13,61,13,2,2
19723,9,9,3,9,2,1,1
19724,16,16,6,30,5,4,1
19733,15,15,8,24,4,5,3
19734,10,10,6,10,2,4,1
19736,1,0,1,1,0,0,1
19737,1,1,0,1,0,0,1
19738,10,9,1,10,1,0,1
19739,46,45,18,95,18,19,3
19740,1,1,0,1,0,0,1
19742,1,0,0,1,0,0,1
19743,25,25,9,45,9,3,3
19745,35,35,18,74,17,19,3
19746,1,1,0,1,0,0,1
19747,1,0,0,1,0,0,1
19748,11,11,2,14,2,0,1
19751,6,6,2,9,2,0,1
19753,10,9,6,22,1,5,1
19754,10,8,2,10,0,0,1
19755,2,1,0,3,0,0,1
19756,6,5,1,10,0,0,1
19757,2,1,1,2,0,0,1
19760,2,2,0,3,0,0,1
19761,2,2,0,2,0,0,1
19762,1,0,0,1,0,0,1
19763,1,1,0,1,0,0,1
19765,1,0,0,1,0,0,1
19766,10,8,0,10,0,0,1
19767,1,1,0,1,0,0,1
19769,1,1,0,1,0,0,1
19771,9,9,2,10,2,0,1
19773,6,5,6,8,1,4,2
19774,1,1,0,1,0,0,1
19776,1,1,0,1,0,0,1
19777,69,60,13,89,3,8,2
19779,25,25,14,68,9,17,1
19781,30,27,12,47,10,15,1
19782,1,0,0,1,0,0,1
19784,24,23,8,44,8,75,1
19786,61,61,36,277,27,184,3
19787,42,41,18,53,17,13,2
19789,14,10,2,14,2,0,2
19790,1,0,1,1,0,0,1
19792,10,9,2,12,1,0,1
19793,23,16,2,29,1,0,2
19798,1,1,0,1,0,0,1
19801,10,10,2,11,2,0,1
19802,11,11,2,11,2,0,1
19803,3,3,0,3,0,0,1
19804,10,10,2,19,2,0,3
19805,198,198,81,230,76,9,1
19807,24,23,10,26,7,8,1
19808,1,1,0,1,0,0,1
19809,1,0,0,1,0,0,1
19810,13,10,4,16,0,0,1
19811,24,20,9,63,5,5,2
19812,6,5,1,6,1,0,1
19813,97,67,0,305,0,0,2
19814,1,1,0,1,0,0,1
19816,1,1,0,1,0,0,1
19817,29,22,10,77,3,0,2
19818,15,15,4,23,4,0,2
19820,1,0,0,1,0,0,1
19825,1,0,0,1,0,0,1
19826,32,21,12,37,1,0,1
19827,25,18,11,26,2,2,1
19829,14,13,3,14,3,0,2
19830,1,1,0,2,0,0,1
19831,1,1,0,1,0,0,1
19832,11,11,2,14,2,0,1
19835,1,0,1,1,0,0,1
19836,11,11,2,13,2,0,2
19837,1,1,0,1,0,0,1
19839,1,1,0,1,0,0,1
19843,6,6,7,6,2,5,1
19845,1,1,0,1,0,0,1
19847,25,24,13,30,8,2,1
19848,32,32,9,54,9,4,3
19849,2,2,0,2,0,0,1
19850,41,40,24,110,15,33,3
19852,1,0,0,1,0,0,1
19853,35,35,13,49,13,4,2
19854,1,1,0,1,0,0,1
19855,36,35,16,50,15,5,3
19856,1,1,0,1,0,0,1
19857,10,9,0,16,0,0,2
19858,22,22,7,38,7,3,1
19859,44,20,1,83,1,6,1
19860,1,0,0,1,0,0,1
19862,11,11,6,13,4,2,1
19864,87,62,33,247,22,35,3
19866,12,8,4,21,0,0,1
19867,2,2,0,2,0,0,1
19868,3,3,0,4,0,0,1
19869,1,0,0,1,0,0,1
19873,10,10,9,12,2,7,1
19874,29,29,9,42,9,3,2
19877,1,1,0,1,0,0,1
19880,1,1,0,2,0,0,1
19881,2,2,0,2,0,0,1
19883,11,11,2,15,2,0,3
19884,1,0,0,1,0,0,1
19886,18,17,6,35,5,19,1
19887,9,9,2,11,2,0,1
19888,1,1,0,1,0,0,1
19890,3,2,1,5,0,0,1
19892,1,0,0,1,0,0,1
19894,2,2,0,2,0,0,1
19896,27,27,9,40,9,1,1
19898,1,1,0,1,0,0,1
19899,1,1,0,1,0,0,1
19901,1,1,0,1,0,0,1
19903,4,3,0,4,0,0,1
19904,24,24,10,52,9,13,2
19905,2,2,0,3,0,0,1
19906,10,9,5,19,1,3,2
19908,10,9,1,12,1,0,1
19909,1,0,0,1,0,0,1
19910,1,1,0,1,0,0,1
19911,26,24,2,40,0,0,3
19912,16,16,5,18,4,1,2
19913,1,0,0,1,0,0,1
19914,2,1,1,2,0,3,1
19916,2,2,0,2,0,0,1
19919,10,9,2,10,2,0,1
19922,28,27,9,31,8,2,1
19925,2,2,0,2,0,0,1
19926,8,8,2,10,2,0,1
19927,22,16,1,45,0,0,1
19928,42,40,16,55,15,6,1
19929,24,24,8,29,8,2,2
19930,2,2,0,2,0,0,1
19931,1,1,0,1,0,0,1
19933,1,1,0,1,0,0,1
19934,25,24,13,36,8,11,2
19936,1,1,0,1,0,0,1
19937,1,1,0,1,0,0,1
19938,1,1,0,2,0,0,2
19940,9,9,2,9,2,0,1
19941,3,3,2,6,2,2,2
19942,101,75,25,121,14,16,3
19943,7,6,0,10,0,0,1
19945,1,1,0,1,0,0,1
19946,40,37,19,91,13,13,3
19949,25,25,10,29,8,7,1
19950,1,1,0,3,0,0,1
19951,1,1,0,1,0,0,1
19955,1,1,0,2,0,0,2
19956,1,1,0,1,0,0,1
19959,1,1,0,1,0,0,1
19960,38,37,15,58,14,7,3
19961,1,0,1,1,0,0,1
19962,6,5,1,8,1,0,1
19963,13,10,4,16,0,0,2
19965,3,2,1,3,0,0,1
19967,41,39,17,75,14,15,2
19968,7,6,0,7,0,0,1
19969,2,1,2,2,2,1,1
19970,3,3,0,4,0,0,1
19972,1,0,0,1,0,0,1
19973,1,1,0,1,0,0,1
19974,11,11,3,22,2,1,2
19975,63,43,23,101,0,0,3
19978,70,61,26,234,20,5,2
19979,10,10,2,10,2,0,1
19982,1,1,0,1,0,0,1
19985,32,32,9,99,8,13,2
19987,26,23,7,42,7,0,3
19989,1,1,0,1,0,0,1
19990,32,29,12,70,10,3,1
19992,1,0,0,1,0,0,1
19993,7,7,2,11,2,0,1
19994,4,4,0,5,0,0,1
19995,7,6,2,7,1,0,1
19996,15,14,8,18,5,3,1
19997,10,8,0,12,0,0,1
19998,1,1,0,4,0,0,3
19999,1,1,0,1,0,0,1
20000,1,1,0,1,0,0,1
20001,1,1,0,1,0,0,1
20002,2,2,0,3,0,0,1
20003,1,1,0,1,0,0,1
20004,58,56,27,80,23,9,2
20005,1,1,0,1,0,0,1
20006,8,8,4,14,2,2,1
20007,1,1,0,1,0,0,1
20008,1,1,0,1,0,0,1
20010,15,12,1,27,0,0,1
20011,24,24,23,32,8,15,1
20012,1,0,1,1,0,0,1
20013,62,62,28,78,28,4,3
20014,10,10,2,14,2,0,1
20015,10,10,3,15,2,1,1
20016,24,24,8,33,8,5,2
20018,14,13,3,16,3,3,1
20022,5,3,0,7,0,0,1
20024,36,36,15,44,13,4,2
20026,1,1,0,1,0,0,1
20027,6,6,3,6,2,1,1
20028,2,2,0,2,0,0,1
20029,3,1,0,3,0,0,1
20030,19,19,6,21,6,1,1
20031,1,1,0,1,0,0,1
20032,1,1,0,1,0,0,1
20034,1,1,0,1,0,0,1
20035,9,9,2,12,2,0,2
20036,21,15,6,22,0,0,1
20037,1,0,0,1,0,0,1
20038,3,3,0,5,0,0,1
20039,1,0,1,1,0,0,1
20040,1,1,0,1,0,0,1
20042,1,1,0,1,0,0,1
20043,31,30,10,60,9,8,2
20044,1,1,1,1,1,0,1
20047,6,2,0,6,0,0,1
20048,20,20,8,20,8,4,2
20049,122,121,60,182,52,44,3
20050,2,2,1,3,2,0,1
20052,9,9,2,9,2,0,1
20053,1,1,0,1,0,0,1
20054,35,35,13,41,13,16,2
20056,1,1,0,1,0,0,1
20057,1,1,0,1,0,0,1
20058,1,1,0,1,0,0,1
20059,29,28,10,43,8,4,3
20060,1,1,0,1,0,0,1
20062,9,9,0,14,0,0,1
20063,1,1,0,1,0,0,1
20064,2,2,0,2,0,0,1
20067,1,0,0,1,0,0,1
20068,5,4,0,5,0,0,1
20069,10,8,2,16,1,0,1
20071,4,3,0,4,0,0,1
20073,46,32,23,57,1,8,1
20074,1,1,0,2,0,0,2
20075,1,1,0,1,0,0,1
20076,1,1,0,1,0,0,1
20078,3,3,0,3,0,0,1
20079,1,1,0,1,0,0,1
20082,1,1,0,1,0,0,1
20085,50,48,0,50,0,0,3
20087,18,17,6,18,5,2,1
20088,9,9,2,10,2,0,2
20089,1,1,0,1,0,0,1
20090,1,0,1,1,0,0,1
20091,6,6,5,8,2,3,1
20092,48,35,14,76,2,0,2
20093,61,59,30,123,22,26,3
20095,9,9,4,9,2,2,1
20097,1,1,0,2,0,0,1
20098,10,10,2,13,2,0,1
20100,7,7,2,7,2,0,1
20101,4,4,3,4,3,5,1
20102,3,3,0,5,0,0,1
20103,9,8,0,9,0,0,1
20104,10,8,3,24,6,2,1
20105,9,9,2,9,2,0,1
20106,1,1,0,1,0,0,1
20107,3,3,0,3,0,0,1
20108,1,1,0,1,0,0,1
20111,1,1,0,1,0,0,1
20112,1,1,0,1,0,0,1
20113,25,24,8,27,7,2,1
20115,20,20,7,23,7,0,1
20116,1,1,0,1,0,0,1
20117,44,44,18,82,18,2,2
20118,12,12,2,16,2,0,1
20120,7,6,0,11,0,0,1
20122,7,6,0,9,0,0,1
20124,1,1,0,1,0,0,1
20125,1,1,0,1,0,0,1
20128,1,1,0,1,0,0,1
20129,24,10,13,33,0,4,1
20130,1,0,0,3,0,0,2
20131,8,8,2,9,2,0,1
20133,3,2,0,5,0,0,1
20134,3,3,0,3,0,0,1
20136,1,1,0,2,0,0,2
20138,25,25,12,27,9,5,1
20139,36,33,14,81,10,28,2
20140,1,0,0,2,0,0,2
20142,37,36,13,47,13,4,3
20144,27,24,13,35,6,50,1
20146,28,28,18,46,9,20,2
20147,1,0,0,1,0,0,1
20148,1,0,0,1,0,0,1
20149,6,6,2,7,2,0,2
20150,1,1,0,1,0,0,1
20151,23,23,8,31,8,4,1
20152,23,23,9,64,9,9,2
20155,2,1,1,2,0,0,1
20156,1,1,0,1,0,0,1
20157,13,10,1,21,1,0,1
20161,15,9,0,15,0,0,1
20162,4,4,0,5,0,0,1
20163,8,6,1,31,1,5,1
20164,1,0,0,1,0,0,1
20165,8,8,0,9,0,0,2
20166,2,2,0,5,0,0,2
20167,41,41,18,54,16,11,3
20168,1,0,0,1,0,0,1
20169,4,4,1,4,1,0,1
20170,1,1,0,1,0,0,1
20171,6,5,2,6,1,0,1
20174,1,0,1,1,0,0,1
20175,1,0,1,2,0,0,1
20176,9,9,2,9,2,0,1
20177,40,40,19,70,18,9,3
20179,1,0,1,4,0,0,1
20181,1,1,0,1,0,0,1
20182,10,10,8,41,2,6,1
20183,1,1,0,1,0,0,1
20184,2,0,0,6,0,0,1
20186,8,8,2,10,2,0,1
20187,1,1,0,1,0,0,1
20188,1,1,0,1,0,0,1
20190,9,9,3,9,2,1,1
20191,1,1,0,1,0,0,1
20192,10,8,2,10,0,0,1
20194,61,61,33,68,27,11,3
20195,1,1,0,1,0,0,1
20196,3,2,1,4,0,2,1
20198,2,2,0,2,0,0,1
20200,8,8,2,9,2,0,1
20201,2,2,0,2,0,0,1
20202,11,8,8,29,5,1,1
20204,10,10,2,13,2,0,2
20205,3,2,1,3,0,0,1
20206,9,9,3,9,2,1,1
20209,7,7,2,12,2,0,1
20210,1,1,0,1,0,0,1
20211,3,3,0,3,0,0,1
20213,1,0,0,4,0,0,3
20214,1,1,0,4,0,0,2
20216,1,1,0,1,0,0,1
20217,11,9,0,12,0,0,1
20218,1,1,0,1,0,0,1
20219,1,1,0,1,0,0,1
20220,55,54,24,112,21,7,3
20222,11,9,2,13,0,0,2
20223,8,8,2,9,2,0,1
20225,6,6,0,9,0,0,1
20226,10,8,1,10,0,0,1
20227,2,2,0,2,0,0,1
20229,1,1,0,1,0,0,1
20230,1,1,0,1,0,0,1
20231,17,14,6,19,2,1,1
20233,1,0,0,1,0,0,1
20234,12,12,0,12,0,0,1
20235,13,12,3,13,2,0,1
20236,33,32,11,58,10,26,1
20237,24,22,7,72,7,3,3
20238,1,1,0,1,0,0,1
20239,2,2,0,2,0,0,1
20240,76,76,42,88,31,15,2
20243,11,7,0,11,0,0,1
20244,6,4,0,6,0,0,1
20245,18,17,5,18,4,0,2
20246,2,0,0,2,0,0,1
20248,15,15,5,18,4,1,2
20249,36,33,12,55,10,33,1
20250,33,33,14,46,12,3,3
20251,13,11,1,28,1,0,1
20252,1,1,0,1,0,0,1
20253,11,8,7,11,3,1,1
20255,1,1,0,1,0,0,1
20256,1,1,0,1,0,0,1
20259,3,3,0,4,0,0,1
20264,1,1,0,1,0,0,1
20265,1,1,0,1,0,0,1
20266,1,1,0,1,0,0,1
20268,1,0,1,2,0,0,1
20272,1,1,0,1,0,0,1
20276,13,10,5,14,2,0,2
20277,19,19,12,36,6,58,3
20278,36,36,13,63,13,15,2
20279,6,6,2,6,2,0,1
20280,2,2,0,2,0,0,1
20281,1,0,0,1,0,0,1
20285,26,25,12,32,7,5,1
20287,36,36,13,64,13,3,3
20288,34,34,13,45,13,1,2
20290,1,1,0,1,0,0,1
20293,51,33,0,78,0,0,3
20294,1,1,0,2,0,0,2
20296,1,1,0,1,0,0,1
20297,1,1,0,1,0,0,1
20300,3,3,0,3,0,0,1
20302,1,0,0,1,0,0,1
20303,9,8,1,15,1,0,1
20304,16,16,5,21,5,0,3
20305,5,4,2,5,1,0,1
20307,1,0,0,1,0,0,1
20308,6,2,1,12,0,2,1
20309,1,1,0,1,0,0,1
20310,2,1,1,2,0,0,1
20311,26,26,8,30,8,0,2
20313,6,6,2,6,2,0,1
20314,1,1,0,1,0,0,1
20315,39,39,16,41,16,7,1
20316,7,5,0,19,0,0,1
20317,1,1,0,1,0,0,1
20319,57,56,25,149,23,47,2
20321,2,2,0,4,0,0,1
20322,10,10,4,12,3,1,1
20323,1,1,0,1,0,0,1
20324,1,1,0,1,0,0,1
20328,1,0,1,1,0,0,1
20329,52,51,21,74,19,8,3
20330,10,10,2,12,2,0,2
20331,23,23,9,26,8,5,2
20332,5,4,0,5,0,0,1
20336,27,27,9,101,9,5,3
20337,26,26,10,29,9,1,3
20338,2,1,0,2,0,0,1
20340,24,23,9,30,8,1,2
20341,3,2,0,5,0,0,3
20342,3,3,0,4,0,0,1
20343,1,1,0,1,0,0,1
20344,1,1,0,1,0,0,1
20349,10,10,2,13,2,0,1
20351,14,8,7,22,0,0,1
20352,1,1,0,1,0,0,1
20353,2,2,0,4,0,0,2
20356,16,10,0,18,0,0,1
20357,8,8,2,8,2,0,1
20358,6,6,2,6,2,0,1
20359,3,3,0,3,0,0,1
20360,1,1,0,1,0,0,1
20361,25,25,8,56,8,20,1
20362,1,1,0,1,0,0,1
20363,27,23,9,89,7,9,2
20364,1,0,1,1,0,0,1
20365,1,0,1,1,0,0,1
20366,2,2,0,2,0,0,1
20368,2,1,0,2,0,0,1
20369,40,36,15,64,12,8,2
20371,3,1,0,3,0,0,1
20372,21,21,11,87,8,0,3
20373,1,1,0,1,0,0,1
20374,10,10,4,13,3,1,1
20375,5,5,1,5,1,0,1
20377,3,2,0,3,0,0,1
20379,17,16,7,31,6,28,2
20381,1,0,0,1,0,0,1
20382,19,18,7,45,6,18,3
20383,15,12,3,18,2,0,1
20384,2,2,0,2,0,0,1
20385,11,11,2,12,2,0,2
20386,38,38,13,94,13,13,2
20387,11,11,8,11,2,2,1
20388,1,1,0,2,0,0,2
20389,6,4,1,6,0,0,1
20390,1,1,0,2,0,0,1
20392,24,22,10,28,7,13,1
20393,29,29,9,66,9,10,2
20394,7,7,0,10,0,0,1
20399,10,8,0,12,0,0,1
20400,13,12,7,23,2,4,1
20401,58,48,4,76,2,0,2
20402,1,1,0,1,0,0,1
20404,4,4,1,4,1,0,1
20406,1,1,0,1,0,0,1
20409,1,0,0,1,0,0,1
20410,19,16,5,19,4,10,2
20413,8,8,3,9,2,1,1
20414,1,1,0,1,0,0,1
20415,20,18,12,21,4,8,1
20420,2,2,0,3,0,0,1
20421,15,12,3,28,2,0,1
20423,1,0,1,1,0,0,1
20424,2,2,0,2,0,0,1
20425,9,9,2,9,2,0,1
20427,10,9,3,11,1,1,1
20428,13,12,2,28,2,0,1
20429,25,24,5,34,3,1,1
20430,12,12,3,19,2,1,3
20432,27,27,13,47,9,4,1
20433,11,11,2,12,2,0,1
20436,14,13,6,17,5,0,1
20438,1,0,1,1,0,0,1
20439,8,7,7,10,1,5,1
20440,6,6,2,6,2,0,1
20441,1,1,0,1,0,0,1
20443,21,20,11,40,6,13,3
20444,4,3,0,8,0,0,1
20447,83,82,35,306,29,14,2
20448,9,9,2,43,2,0,3
20449,11,11,3,18,2,1,2
20450,2,1,0,2,0,0,1
20451,8,7,3,10,2,0,2
20455,20,20,7,32,6,4,1
20456,2,2,0,4,0,0,1
20457,1,1,0,2,0,0,1
20458,1,1,0,1,0,0,1
20460,68,61,41,231,21,35,2
20461,2,0,1,2,0,0,1
20463,3,3,0,3,0,0,1
20464,1,1,0,1,0,0,1
20465,1,0,1,1,0,0,1
20466,25,25,8,64,8,1,2
20468,1,1,0,1,0,0,1
20471,1,1,0,1,0,0,1
20475,10,10,2,11,2,0,2
20476,10,10,2,10,2,0,1
20480,1,1,0,1,0,0,1
20481,1,1,0,1,0,0,1
20482,1,0,0,1,0,0,1
20483,1,1,0,1,0,0,1
20484,3,1,1,3,1,0,1
20485,12,11,3,12,3,0,1
20486,1,0,0,1,0,0,1
20487,58,58,24,88,24,16,2
20488,8,8,2,11,2,0,1
20490,1,1,0,1,0,0,1
20492,1,1,0,1,0,0,1
20494,1,0,1,1,0,0,1
20495,25,24,21,38,8,29,1
20496,4,4,0,5,0,0,1
20499,32,21,23,37,15,14,1
20500,1,1,0,1,0,0,1
20501,2,2,0,3,0,0,1
20502,9,9,2,12,2,0,1
20503,3,2,0,3,0,0,1
20506,34,30,10,48,9,12,2
20507,9,9,2,9,2,0,1
20508,18,17,8,32,5,2,2
20509,3,3,2,8,1,4,1
20510,1,0,0,1,0,0,1
20511,4,3,2,5,1,0,1
20512,1,0,0,1,0,0,1
20513,5,3,2,6,0,0,1
20515,66,66,31,105,28,18,2
20517,6,6,2,6,2,0,1
20518,1,1,0,1,0,0,1
20520,25,25,15,36,10,8,3
20521,10,9,2,11,1,0,1
20522,2,1,0,2,0,0,1
20523,1,0,0,1,0,0,1
20525,31,30,10,63,9,18,2
20526,10,9,2,13,2,0,1
20527,1,0,0,1,0,0,1
20528,14,13,2,21,2,0,2
20530,4,4,0,4,0,0,1
20531,34,34,12,37,12,0,2
20535,9,7,2,13,0,0,1
20537,4,4,0,5,0,0,1
20539,1,0,0,1,0,0,1
20540,3,3,1,5,1,0,1
20541,2,0,2,9,0,0,1
20542,9,10,3,21,2,1,1
20545,1,0,0,1,0,0,1
20546,5,0,5,8,0,2,3
20547,9,5,4,17,4,3,2
20548,41,27,5,49,2,1,1
20551,4,4,0,5,0,0,1
20552,25,25,9,32,9,5,1
20553,1,0,1,1,0,0,1
20554,1,1,0,1,0,0,1
20555,25,25,11,43,8,19,2
20556,5,1,2,7,0,0,1
20557,10,10,2,12,2,0,3
20558,23,22,8,39,7,1,1
20559,31,30,0,40,0,0,2
20561,1,1,1,1,1,0,1
20562,6,6,5,6,3,2,1
20563,1,1,0,1,0,0,1
20564,10,10,2,11,2,0,2
20565,3,2,0,3,0,0,1
20566,10,10,2,14,2,0,1
20567,1,1,0,1,0,0,1
20568,10,10,6,12,3,3,2
20570,58,58,40,88,24,24,2
20571,3,2,0,3,0,0,1
20572,7,8,2,7,1,0,1
20573,1,1,0,1,0,0,1
20575,78,78,34,94,32,42,3
20576,2,2,0,2,0,0,1
20577,2,2,0,2,0,0,1
20578,41,40,16,61,15,43,3
20579,6,6,2,6,2,0,1
20580,32,29,13,53,8,15,2
20581,1,1,0,1,0,0,1
20583,24,24,9,25,9,1,1
20584,69,48,10,76,1,3,3
20585,2,0,0,2,0,0,1
20587,2,1,1,2,0,0,1
20588,5,4,3,6,1,2,1
20589,1,0,1,1,0,0,1
20590,1,1,0,1,0,0,1
20592,9,9,2,13,2,0,2
20593,1,1,0,1,0,0,1
20594,28,28,11,62,9,2,3
20595,19,18,3,20,3,0,1
20596,10,10,4,12,2,2,3
20598,1,1,0,1,0,0,1
20599,1,0,0,1,0,0,1
20600,1,0,1,1,0,0,1
20601,19,19,8,20,7,9,1
20602,35,35,12,121,12,10,3
20604,45,43,18,132,16,6,2
20605,66,66,29,93,28,11,2
20606,3,3,0,3,0,0,1
20608,2,2,0,2,0,0,1
20610,4,4,1,4,1,0,1
20611,53,48,17,115,16,19,2
20612,1,0,0,1,0,0,1
20613,1,0,1,1,0,0,1
20614,9,6,3,9,0,0,1
20617,2,2,0,2,0,0,1
20618,15,15,4,16,4,0,1
20619,1,1,0,1,0,0,1
20620,6,4,1,6,0,0,1
20621,142,142,64,194,57,24,2
20626,2,2,0,2,0,0,1
20627,1,0,0,1,0,0,1
20630,1,0,1,1,0,0,1
20632,11,11,2,11,2,0,1
20633,8,7,2,10,1,0,1
20634,58,56,47,185,26,65,3
20637,3,3,0,3,0,0,1
20638,2,1,0,2,0,0,1
20639,4,4,1,4,1,0,1
20642,4,4,0,4,0,0,1
20643,71,71,32,86,29,17,3
20646,25,25,9,26,9,2,1
20647,40,37,16,61,14,5,1
20648,1,0,0,1,0,0,1
20649,1,0,1,2,0,0,2
20650,1,1,0,1,0,0,1
20652,13,11,6,21,1,4,1
20653,57,35,2,59,0,0,3
20654,1,1,0,1,0,0,1
20656,11,11,2,19,2,0,1
20657,11,11,3,14,2,1,1
20658,8,8,2,9,2,0,1
20660,10,10,3,10,2,1,1
20661,11,11,2,14,2,0,3
20662,1,0,0,1,0,0,1
20663,1,1,0,1,0,0,1
20664,2,1,0,3,0,0,1
20665,2,2,0,2,0,0,1
20667,1,0,0,1,0,0,1
20668,45,41,13,56,12,9,1
20669,2,2,0,3,0,0,1
20670,13,12,2,56,2,0,3
20671,54,52,23,209,18,26,3
20672,1,1,0,1,0,0,1
20674,67,67,52,80,29,62,1
20675,1,1,0,1,0,0,1
20676,22,22,9,25,8,2,1
20679,1,1,0,1,0,0,1
20680,1,1,0,1,0,0,1
20681,9,9,2,9,2,0,1
20682,1,0,0,1,0,0,1
20683,9,9,2,9,2,0,1
20684,25,21,2,34,2,0,2
20685,2,2,0,2,0,0,1
20686,51,47,19,169,14,91,1
20687,10,9,3,10,1,2,1
20688,1,1,0,1,0,0,1
20689,2,2,0,2,0,0,1
20690,1,0,0,1,0,0,1
20691,3,3,0,4,0,0,1
20693,6,6,2,8,2,0,1
20695,1,1,0,3,0,0,1
20697,10,8,4,10,0,0,1
20699,1,1,0,2,0,0,2
20700,16,16,4,21,4,0,2
20701,2,1,1,2,0,0,1
20702,42,41,16,52,16,9,3
20704,8,8,4,11,2,2,1
20705,16,11,2,16,1,0,1
20706,17,13,4,23,0,0,1
20707,1,1,0,1,0,0,1
20708,1,0,0,1,0,0,1
20710,8,6,0,8,0,0,1
20712,14,12,6,20,4,6,2
20713,1,0,0,1,0,0,1
20714,55,55,26,87,24,26,2
20715,2,2,0,2,0,0,2
20716,12,11,6,15,1,5,2
20717,1,1,0,1,0,0,1
20718,1,1,0,1,0,0,1
20719,11,10,7,15,2,4,1
20720,24,24,9,28,9,2,1
20721,45,43,15,119,15,7,3
20722,13,12,2,26,2,0,1
20723,1,1,0,1,0,0,1
20725,10,9,3,21,2,0,1
20726,1,1,0,1,0,0,1
20728,61,61,28,68,27,1,1
20730,1,0,1,1,0,0,1
20731,10,10,5,14,2,3,2
20732,11,11,3,12,2,1,1
20733,1,1,0,2,0,0,2
20735,1,1,0,1,0,0,1
20736,1,1,0,1,0,0,1
20737,1,1,0,5,0,0,3
20738,1,1,0,1,0,0,1
20739,1,1,0,1,0,0,1
20743,1,0,0,1,0,0,1
20745,1,1,0,1,0,0,1
20746,5,5,0,13,0,0,1
20747,24,24,9,29,8,6,2
20748,1,1,0,2,0,0,1
20749,12,12,6,16,2,4,1
20750,1,1,0,1,0,0,1
20753,10,10,2,17,2,0,1
20754,1,1,0,5,0,0,3
20757,2,2,0,4,0,0,2
20758,34,31,14,39,9,6,2
20760,27,27,9,32,9,0,3
20763,1,1,0,1,0,0,1
20765,24,23,7,28,7,3,1
20767,1,0,0,1,0,0,1
20769,6,6,3,6,2,1,1
20771,28,23,15,31,4,51,2
20772,1,1,0,1,0,0,1
20773,20,20,6,25,6,0,1
20774,2,2,0,4,0,0,2
20775,12,12,5,18,5,12,2
20778,12,12,2,17,2,0,1
20780,1,1,0,1,0,0,1
20781,6,4,0,7,0,0,1
20783,1,0,0,1,0,0,1
20786,1,1,0,1,0,0,1
20787,25,25,9,27,9,5,2
20789,7,5,0,10,0,0,1
20790,1,1,0,1,0,0,1
20791,1,1,0,1,0,0,1
20794,15,15,4,19,4,0,2
20796,1,1,0,1,0,0,1
20797,27,25,9,47,7,13,1
20798,52,51,21,134,21,24,2
20800,2,1,1,5,1,0,1
20801,1,0,0,1,0,0,1
20803,2,2,0,2,0,0,1
20805,11,10,4,17,2,1,1
20806,16,12,0,16,0,0,1
20807,1,0,0,1,0,0,1
20808,1,1,0,1,0,0,1
20809,18,17,6,20,5,4,1
20810,1,1,0,1,0,0,1
20811,1,0,1,1,0,0,1
20812,1,0,0,1,0,0,1
20813,9,5,4,14,1,0,2
20815,24,24,9,48,9,8,2
20816,19,17,6,30,4,2,1
20817,58,56,37,147,23,15,3
20818,1,0,1,1,0,0,1
20819,2,2,0,4,0,0,1
20820,8,8,2,11,2,0,2
20821,1,0,1,2,0,0,1
20822,1,1,0,3,0,0,1
20823,6,6,2,6,2,0,1
20824,24,23,8,28,8,2,1
20825,2,2,0,4,0,0,1
20826,18,17,7,46,5,1,3
20827,1,1,0,1,0,0,1
20828,3,1,2,7,0,0,1
20829,15,12,8,17,2,9,1
20830,1,0,0,1,0,0,1
20831,1,0,1,4,0,0,2
20833,19,19,6,21,6,3,1
20834,11,11,2,11,2,0,2
20835,11,10,0,11,0,0,1
20839,1,1,0,1,0,0,1
20840,16,16,4,18,4,0,1
20841,51,51,19,131,19,1,2
20844,23,23,8,25,8,1,1
20845,20,20,6,30,6,1,1
20846,15,14,5,15,4,2,2
20847,1,1,0,1,0,0,1
20848,5,4,0,5,0,0,1
20851,8,6,0,9,0,0,1
20852,56,46,46,112,18,44,3
20854,19,19,6,28,6,3,1
20855,6,6,4,10,4,2,1
20859,24,22,12,36,7,25,2
20860,23,21,7,24,7,1,2
20862,10,10,2,15,2,0,1
20863,28,28,9,52,9,1,2
20864,11,11,3,17,2,1,2
20865,1,1,0,1,0,0,1
20866,16,16,4,19,4,0,1
20867,1,0,1,1,0,0,1
20868,2,2,0,2,0,0,1
20869,5,3,0,6,0,0,1
20873,18,13,4,19,2,8,1
20874,1,1,0,1,0,0,1
20875,14,13,3,18,3,0,3
20876,10,10,2,11,2,0,2
20877,1,0,0,1,0,0,1
20878,19,14,1,23,0,1,1
20879,31,31,12,42,12,6,2
20880,33,33,12,39,12,5,1
20882,20,19,8,24,4,10,2
20883,9,9,2,9,2,0,1
20884,34,33,13,92,12,21,2
20885,37,37,16,62,16,7,2
20887,25,25,9,36,8,8,3
20888,39,37,16,62,14,15,2
20891,1,0,0,1,0,0,1
